Id,Url,ImageUrl,ContentCreatedOn,Name,Symbol,CoinName,FullName,Algorithm,ProofType,FullyPremined,TotalCoinSupply,BuiltOn,SmartContractAddress,DecimalPlaces,PreMinedValue,TotalCoinsFreeFloat,SortOrder,Sponsored,Taxonomy,Rating,IsTrading,TotalCoinsMined,BlockNumber,NetHashesPerSecond,BlockReward,BlockTime
936494,/coins/swrv/overview,/media/37305490/swrv.png,1599815694,SWRV,SWRV,Swerve,Swerve (SWRV),N/A,N/A,0,33000000,7605,0xb8baa0e4287890a5f79863ab62b7f175cecbd433,18,N/A,N/A,5773,False,"{'Access': 'Permissionless', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,9489266.02500995,0.0,0,0.0,0.0
936495,/coins/eosup/overview,/media/9350818/binance.png,1599816888,EOSUP,EOSUP,EOSUP,EOSUP (EOSUP),N/A,N/A,0,0,N/A,N/A,0,N/A,N/A,5774,False,"{'Access': 'Permissioned', 'FCA': 'Utility,Asset', 'FINMA': 'Utility,Asset', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'Yes', 'CollateralizedAssetType': 'Security Token', 'CollateralType': 'Equity', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
936496,/coins/eosdown/overview,/media/9350818/binance.png,1599817110,EOSDOWN,EOSDOWN,EOSDOWN,EOSDOWN (EOSDOWN),N/A,N/A,0,0,N/A,N/A,0,N/A,N/A,5775,False,"{'Access': 'Permissioned', 'FCA': 'Utility,Asset', 'FINMA': 'Utility,Asset', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'Yes', 'CollateralizedAssetType': 'Security Token', 'CollateralType': 'Equity', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
936497,/coins/trxup/overview,/media/9350818/binance.png,1599817280,TRXUP,TRXUP,TRXUP,TRXUP (TRXUP),N/A,N/A,0,0,N/A,N/A,0,N/A,N/A,5776,False,"{'Access': 'Permissioned', 'FCA': 'Utility,Asset', 'FINMA': 'Utility,Asset', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'Yes', 'CollateralizedAssetType': 'Security Token', 'CollateralType': 'Equity', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
936498,/coins/trxdown/overview,/media/9350818/binance.png,1599817453,TRXDOWN,TRXDOWN,TRXDOWN,TRXDOWN (TRXDOWN),N/A,N/A,0,0,N/A,N/A,0,N/A,N/A,5777,False,"{'Access': 'Permissioned', 'FCA': 'Utility,Asset', 'FINMA': 'Utility,Asset', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'Yes', 'CollateralizedAssetType': 'Security Token', 'CollateralType': 'Equity', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
936499,/coins/xrpup/overview,/media/9350818/binance.png,1599817626,XRPUP,XRPUP,XRPUP,XRPUP (XRPUP),N/A,N/A,0,0,N/A,N/A,0,N/A,N/A,5778,False,"{'Access': 'Permissioned', 'FCA': 'Utility,Asset', 'FINMA': 'Utility,Asset', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'Yes', 'CollateralizedAssetType': 'Security Token', 'CollateralType': 'Equity', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
936500,/coins/xrpdown/overview,/media/9350818/binance.png,1599817739,XRPDOWN,XRPDOWN,XRPDOWN,XRPDOWN (XRPDOWN),N/A,N/A,0,0,N/A,N/A,0,N/A,N/A,5779,False,"{'Access': 'Permissioned', 'FCA': 'Utility,Asset', 'FINMA': 'Utility,Asset', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'Yes', 'CollateralizedAssetType': 'Security Token', 'CollateralType': 'Equity', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
936501,/coins/dotup/overview,/media/9350818/binance.png,1599817862,DOTUP,DOTUP,DOTUP,DOTUP (DOTUP),N/A,N/A,0,0,N/A,N/A,0,N/A,N/A,5780,False,"{'Access': 'Permissioned', 'FCA': 'Utility,Asset', 'FINMA': 'Utility,Asset', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'Yes', 'CollateralizedAssetType': 'Security Token', 'CollateralType': 'Equity', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
936502,/coins/dotdown/overview,/media/9350818/binance.png,1599818009,DOTDOWN,DOTDOWN,DOTDOWN,DOTDOWN (DOTDOWN),N/A,N/A,0,0,N/A,N/A,0,N/A,N/A,5781,False,"{'Access': 'Permissioned', 'FCA': 'Utility,Asset', 'FINMA': 'Utility,Asset', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'Yes', 'CollateralizedAssetType': 'Security Token', 'CollateralType': 'Equity', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
936504,/coins/power/overview,/media/37305491/power.png,1599818492,POWER,POWER,UniPower,UniPower (POWER),N/A,N/A,0,1000000,7605,0xF2f9A7e93f845b3ce154EfbeB64fB9346FCCE509,18,N/A,N/A,5782,False,"{'Access': 'Permissionless', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",False,1000000.0,0.0,0,0.0,0.0
899553,/coins/qkc/overview,/media/33434307/qkc.jpg,1528367974,QKC,QKC,QuarkChain,QuarkChain (QKC),N/A,N/A,0,10000000000,7605,0xea26c4ac16d4a5a106820bc8aee85fd0b7b2b664,18,N/A,N/A,2813,False,"{'Access': 'Permissionless', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Blockchain-Specific Application', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': 'E+', 'TechnologyAdoptionRating': 'E+', 'MarketPerformanceRating': 'D'}}",True,10000000000.0,0.0,0,0.0,0.0
934865,/coins/tncc/overview,/media/37305515/tncc.png,1589367512,TNCC,TNCC,TNC Coin,TNC Coin (TNCC),N/A,N/A,0,1000000000000,7605,0x39e743fee400a5d9b36f1167b70c10e8f06440e5,18,N/A,N/A,5109,False,"{'Access': 'Permissionless', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Arts, Entertainment and Recreation', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,1000000000.0,0.0,0,0.0,0.0
936549,/coins/hget/overview,/media/37305517/hget.png,1600162298,HGET,HGET,Hedget,Hedget (HGET),N/A,N/A,0,10000000,7605,0x7968bc6a03017ea2de509aaa816f163db0f35148,6,N/A,N/A,5785,False,"{'Access': 'Permissionless', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,1751448.0,0.0,0,0.0,0.0
936550,/coins/ltcup/overview,/media/9350818/binance.png,1600162616,LTCUP,LTCUP,LTCUP,LTCUP (LTCUP),N/A,N/A,0,0,N/A,N/A,0,N/A,N/A,5786,False,"{'Access': 'Permissioned', 'FCA': 'Utility,Asset', 'FINMA': 'Utility,Asset', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'Yes', 'CollateralizedAssetType': 'Security Token', 'CollateralType': 'Equity', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
936551,/coins/ltcdown/overview,/media/9350818/binance.png,1600162774,LTCDOWN,LTCDOWN,LTCDOWN,LTCDOWN (LTCDOWN),N/A,N/A,0,0,N/A,N/A,0,N/A,N/A,5787,False,"{'Access': 'Permissioned', 'FCA': 'Utility,Asset', 'FINMA': 'Utility,Asset', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'Yes', 'CollateralizedAssetType': 'Security Token', 'CollateralType': 'Equity', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
936553,/coins/rvc/overview,/media/37305518/rvc.png,1600163390,RVC,RVC,Ravencoin Classic,Ravencoin Classic (RVC),X16R,PoW,0,21000000000,N/A,N/A,0,N/A,N/A,5788,False,"{'Access': 'Permissionless', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
936555,/coins/pha/overview,/media/37305519/pha.png,1600163919,PHA,PHA,Phala Network,Phala Network (PHA),N/A,N/A,0,1000000000,7605,0x6c5bA91642F10282b576d91922Ae6448C9d52f4E,18,N/A,N/A,5789,False,"{'Access': 'Permissionless', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,1000000000.0,0.0,0,0.0,0.0
936557,/coins/crt/overview,/media/37305520/crt.png,1600164366,CRT,CRT,Carr.Finance,Carr.Finance (CRT),N/A,N/A,0,5000000.000000000000000000,310829,N/A,18,N/A,N/A,5790,False,"{'Access': 'Permissioned', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
936561,/coins/ysafe/overview,/media/37305522/ysafe.png,1600165541,YSAFE,YSAFE,yieldfarming.insure,yieldfarming.insure (YSAFE),N/A,N/A,0,50000,7605,0x1aa61c196e76805fcbe394ea00e4ffced24fc469,18,N/A,N/A,5792,False,"{'Access': 'Permissionless', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,88437.5,0.0,0,0.0,0.0
936563,/coins/unifund/overview,/media/37305523/unifund.png,1600166064,UNIFUND,UNIFUND,Unification,Unification (UNIFUND),N/A,N/A,0,120000000,N/A,N/A,0,N/A,N/A,5793,False,"{'Access': 'Permissioned', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
18244,/coins/hypers/overview,/media/35650531/amp.png,1459766290,HYPERS,HYPERS,HyperSpace,HyperSpace (HYPERS),N/A,Pow/PoSC,0,622410799,N/A,N/A,0,N/A,N/A,501,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
936565,/coins/utopia/overview,/media/37305524/utopia.png,1600167820,UTOPIA,UTOPIA,Crypton,Crypton (UTOPIA),N/A,N/A,0,0,N/A,N/A,0,N/A,N/A,5794,False,"{'Access': 'Permissioned', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,20161125896.9708,0.0,0,0.0,0.0
936528,/coins/amp/overview,/media/37305506/utopia.png,1600078707,AMP,AMP,Amp,Amp (AMP),N/A,N/A,0,0,7605,0xff20817765cb7f73d4bde2e66e067e58d11095c2,18,N/A,N/A,5783,False,"{'Access': 'Permissioned', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,90521759273.2409,0.0,0,0.0,0.0
661777,/coins/sugar/overview,/media/20780766/sgr.png,1515694008,SUGAR,SUGAR,Sugar Exchange,Sugar Exchange (SUGAR),N/A,N/A,0,80000000,7605,0xcb5a05bef3257613e984c17dbcf039952b6d883f,8,N/A,N/A,2065,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
936461,/coins/bel/overview,/media/37305474/bel.png,1599654983,BEL,BEL,Bella Protocol,Bella Protocol (BEL),N/A,N/A,0,100000000,7605,N/A,0,N/A,N/A,5763,False,"{'Access': 'Permissionless', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
850785,/coins/achc/overview,/media/30002098/ach.jpg,1523614441,ACHC,ACHC,AchieveCoin,AchieveCoin (ACHC),Equihash,PoW,0,N/A,N/A,N/A,0,N/A,N/A,2579,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
936576,/coins/ach/overview,/media/37305530/ach.png,1600183008,ACH,ACH,Alchemy Pay,Alchemy Pay (ACH),N/A,N/A,0,10000000000,7605,0xed04915c23f00a313a544955524eb7dbd823143d,8,N/A,N/A,5796,False,"{'Access': 'Permissioned', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,10000000000.0,0.0,0,0.0,0.0
24885,/coins/xtreme/overview,/media/351364/xt.png,1470257266,XTREME,XTREME,ExtremeCoin,ExtremeCoin (XTREME),Scrypt,PoW/PoS,0,N/A,N/A,N/A,0,N/A,N/A,694,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
936581,/coins/xt/overview,/media/37305532/xt.png,1600247559,XT,XT,XT.com Token,XT.com Token (XT),N/A,N/A,0,100000000,7605,N/A,0,N/A,N/A,5797,False,"{'Access': 'Permissioned', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",False,,,,,
936583,/coins/gof/overview,/media/37305533/gof.png,1600249761,GOF,GOF,Golff,Golff (GOF),N/A,N/A,0,0,7605,0x488E0369f9BC5C40C002eA7c1fe4fd01A198801c,18,N/A,N/A,5798,False,"{'Access': 'Permissionless', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,3274086.45133136,0.0,0,0.0,0.0
936585,/coins/front/overview,/media/37305534/front.png,1600250174,FRONT,FRONT,Frontier,Frontier (FRONT),N/A,N/A,0,N/A,7605,0xf8c3527cc04340b208c854e985240c02f7b7793f,18,N/A,N/A,5799,False,"{'Access': 'Permissionless', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,100000000.0,0.0,0,0.0,0.0
936590,/coins/wing/overview,/media/37305535/wing.png,1600252008,WING,WING,Wing Finance,Wing Finance (WING),N/A,N/A,0,2000000,N/A,N/A,0,N/A,N/A,5800,False,"{'Access': 'Permissionless', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
936592,/coins/pickle/overview,/media/37305537/pickle.png,1600252748,PICKLE,PICKLE,Pickle Finance,Pickle Finance (PICKLE),N/A,N/A,0,68676,7605,0x429881672B9AE42b8EbA0E26cD9C73711b891Ca5,18,N/A,N/A,5801,False,"{'Access': 'Permissionless', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,0.0,0.0,0,0.0,0.0
936594,/coins/sashimi/overview,/media/37305538/sashimi.png,1600253482,SASHIMI,SASHIMI,Sashimi,Sashimi (SASHIMI),N/A,N/A,0,0,7605,0xC28E27870558cF22ADD83540d2126da2e4b464c2,18,N/A,N/A,5802,False,"{'Access': 'Permissionless', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,60700374.5846742,0.0,0,0.0,0.0
936596,/coins/undb/overview,/media/37305539/undb.png,1600254036,UNDB,UNDB,unibot.cash,unibot.cash (UNDB),N/A,N/A,0,1000,7605,0xd03B6ae96CaE26b743A6207DceE7Cbe60a425c70,18,N/A,N/A,5803,False,"{'Access': 'Permissionless', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",False,1000.0,0.0,0,0.0,0.0
936598,/coins/sake/overview,/media/37305540/sake.png,1600254420,SAKE,SAKE,SakeToken,SakeToken (SAKE),N/A,N/A,0,879878,7605,0x066798d9ef0833ccc719076dab77199ecbd178b0,18,N/A,N/A,5804,False,"{'Access': 'Permissionless', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,0.0,0.0,0,0.0,0.0
936600,/coins/yffc/overview,/media/37305541/yffc.png,1600254700,YFFC,YFFC,yffc.finance,yffc.finance (YFFC),N/A,N/A,0,35000,7605,0xea004e8fa3701b8e58e41b78d50996e0f7176cbd,18,N/A,N/A,5805,False,"{'Access': 'Permissionless', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,35000.0,0.0,0,0.0,0.0
936602,/coins/zdex/overview,/media/37305542/zdex.png,1600255057,ZDEX,ZDEX,Zeedex,Zeedex (ZDEX),N/A,N/A,0,10000000,7605,0x5150956E082C748Ca837a5dFa0a7C10CA4697f9c,18,N/A,N/A,5806,False,"{'Access': 'Permissionless', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,10000000.0,0.0,0,0.0,0.0
936604,/coins/dpi/overview,/media/37305543/dpi.png,1600255514,DPI,DPI,DeFiPulse Index,DeFiPulse Index (DPI),N/A,N/A,0,0,7605,0x1494CA1F11D487c2bBe4543E90080AeBa4BA3C2b,18,N/A,N/A,5807,False,"{'Access': 'Permissioned', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,181614.344892194,0.0,0,0.0,0.0
213663,/coins/fil/overview,/media/1383987/fil.png,1502295399,FIL,FIL,FileCoin,FileCoin (FIL),N/A,N/A,0,N/A,N/A,N/A,0,N/A,N/A,1446,False,"{'Access': 'Permissionless', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Information and Communication', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
936608,/coins/yfarm/overview,/media/37305541/yffc.png,1600268117,YFARM,YFARM,YFARM Token,YFARM Token (YFARM),N/A,N/A,0,0,7605,0xf5d0fefaab749d8b14c27f0de60cc6e9e7f848d1,18,N/A,N/A,5808,False,"{'Access': 'Permissionless', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",False,106265683.647619,0.0,0,0.0,0.0
